ID,lat,long,Coll,Separate_lineage,Amikacin,Capreomycin,Drug_Resistance,Pyrazinamide,Ethambutol,Isoniazid,Kanamycin,Ethionamide,Fluoroquinolones,Rifampicin,Streptomycin,Phenotype,date
SRR1165650_2006-10-03-South_Africa,-28.48322,24.676997,lineage4.4.1,lineage4,0,0,3,0,0,1,0,0,0,1,1,MDR,2006/10/03
SRR1165653_2006-04-07-South_Africa,-28.48322,24.676997,lineage4.4.1,lineage4,0,0,3,0,0,1,0,1,0,1,0,MDR,2006/04/07
SRR1165654_2006-03-03-South_Africa,-28.48322,24.676997,lineage4.8,lineage4,0,0,2,0,0,1,0,0,0,0,1,POLY,2006/03/03
SRR1165655_2007-04-20-South_Africa,-28.48322,24.676997,lineage3.1.1,lineage3,0,0,3,1,0,1,0,0,0,1,0,MDR,2007/04/20
SRR1165656_2006-06-12-South_Africa,-28.48322,24.676997,lineage4.1.1,lineage4,0,0,2,0,0,1,0,0,0,1,0,MDR,2006/06/12
SRR1165657_2006-05-17-South_Africa,-28.48322,24.676997,lineage3.1.1,lineage3,0,0,2,1,0,1,0,0,0,0,0,MDR,2006/05/17
SRR1165659_2006-10-31-South_Africa,-28.48322,24.676997,lineage4.8,lineage4,0,0,2,0,0,1,0,0,0,0,1,POLY,2006/10/31
SRR1165661_2006-06-24-South_Africa,-28.48322,24.676997,lineage4.3,lineage4,0,0,4,0,1,1,0,0,0,1,1,MDR,2006/06/24
SRR1165662_2007-03-27-South_Africa,-28.48322,24.676997,lineage4.3,lineage4,0,0,3,0,1,1,0,0,0,1,0,MDR,2007/03/27
SRR1165663_2006-06-15-South_Africa,-28.48322,24.676997,lineage4.1.1,lineage4,0,0,4,0,1,1,0,1,0,1,0,MDR,2006/06/15
SRR1165664_2006-05-15-South_Africa,-28.48322,24.676997,lineage4.4.1,lineage4,0,0,3,0,0,1,0,0,0,1,1,MDR,2006/05/15
SRR1165665_2006-09-01-South_Africa,-28.48322,24.676997,lineage2.2.1,lineage2,0,0,1,0,0,0,0,0,0,1,0,RR,2006/09/01
SRR1165666_2006-08-18-South_Africa,-28.48322,24.676997,lineage4.8,lineage4,0,0,3,0,1,1,0,0,0,0,1,POLY,2006/08/18
SRR1165668_2006-04-05-South_Africa,-28.48322,24.676997,lineage4.4.1,lineage4,0,0,3,0,0,1,0,1,0,1,0,MDR,2006/04/05
SRR1165669_2006-09-12-South_Africa,-28.48322,24.676997,lineage4.1.1,lineage4,1,1,7,0,1,1,1,1,0,1,0,MDR,2006/09/12
SRR1165673_2006-08-07-South_Africa,-28.48322,24.676997,lineage4.1.1,lineage4,0,0,4,0,1,1,0,1,0,1,0,MDR,2006/08/07
SRR1165674_2006-02-17-South_Africa,-28.48322,24.676997,lineage4,lineage4,0,0,3,0,1,1,0,0,1,0,0,POLY,2006/02/17
SRR1165675_2006-08-25-South_Africa,-28.48322,24.676997,lineage4.1.1,lineage4,0,0,4,0,1,1,0,1,0,1,0,MDR,2006/08/25
SRR1165676_2006-10-13-South_Africa,-28.48322,24.676997,lineage4.4.1,lineage4,0,0,3,0,0,1,0,0,0,1,1,MDR,2006/10/13
SRR1165677_2006-10-13-South_Africa,-28.48322,24.676997,lineage4.8,lineage4,0,0,3,0,1,1,0,0,0,0,1,POLY,2006/10/13
SRR1165678_2006-09-01-South_Africa,-28.48322,24.676997,lineage2.2.2,lineage2,0,0,4,1,0,1,0,0,0,1,1,MDR,2006/09/01
SRR1165679_2006-06-28-South_Africa,-28.48322,24.676997,lineage4.3.4,lineage4,0,0,2,0,0,1,0,0,0,1,0,MDR,2006/06/28
SRR1165682_2006-04-05-South_Africa,-28.48322,24.676997,lineage4.3,lineage4,0,0,4,0,1,1,0,0,0,1,1,MDR,2006/04/05
SRR1165684_2006-10-27-South_Africa,-28.48322,24.676997,lineage2.2.1,lineage2,0,0,2,0,0,0,0,0,0,1,1,MDR,2006/10/27
SRR1165685_2006-08-21-South_Africa,-28.48322,24.676997,lineage2.2.1,lineage2,0,0,1,0,0,0,0,0,0,1,0,RR,2006/08/21
SRR1165686_2006-08-04-South_Africa,-28.48322,24.676997,lineage2.2.2,lineage2,0,0,4,1,0,1,0,0,0,1,1,MDR,2006/08/04
SRR1165687_2006-09-12-South_Africa,-28.48322,24.676997,lineage4,lineage4,0,0,1,0,0,1,0,0,0,0,0,R1 ,2006/09/12
SRR1165689_2006-09-19-South_Africa,-28.48322,24.676997,lineage4.8,lineage4,0,0,4,0,1,1,0,0,0,1,1,MDR,2006/09/19
SRR1165690_2006-11-20-South_Africa,-28.48322,24.676997,lineage2.2.1,lineage2,0,0,1,0,0,1,0,0,0,0,0,R1 ,2006/11/20
SRR1165691_2006-09-22-South_Africa,-28.48322,24.676997,lineage4.1.1,lineage4,0,0,4,0,1,1,0,1,0,1,0,MDR,2006/09/22
SRR1165692_2006-08-04-South_Africa,-28.48322,24.676997,lineage2.2.2,lineage2,0,0,4,1,0,1,0,0,0,1,1,MDR,2006/08/04
SRR1165693_2007-08-08-South_Africa,-28.48322,24.676997,lineage4.1.1,lineage4,0,0,1,0,0,1,0,0,0,0,0,R1 ,2007/08/08
SRR1165694_2006-06-14-South_Africa,-28.48322,24.676997,lineage4.4.1,lineage4,0,0,2,0,0,1,0,0,0,1,0,MDR,2006/06/14
SRR1165695_2006-09-12-South_Africa,-28.48322,24.676997,lineage4.1.1,lineage4,1,1,7,0,1,1,1,1,0,1,0,MDR,2006/09/12
SRR1165697_2006-09-19-South_Africa,-28.48322,24.676997,lineage4.8,lineage4,0,0,4,0,1,1,0,0,0,1,1,MDR,2006/09/19
SRR1165698_2006-03-17-South_Africa,-28.48322,24.676997,lineage4.3,lineage4,1,1,7,0,1,1,1,0,1,1,0,XDR,2006/03/17
SRR1165700_2006-10-27-South_Africa,-28.48322,24.676997,lineage4.3,lineage4,0,0,1,0,0,0,0,0,0,1,0,RR,2006/10/27
SRR1165701_2006-10-06-South_Africa,-28.48322,24.676997,lineage4.8,lineage4,0,0,4,0,1,1,0,0,0,1,1,MDR,2006/10/06
SRR1165702_2007-01-17-South_Africa,-28.48322,24.676997,lineage4.4.1,lineage4,0,0,3,0,0,1,0,0,0,1,1,MDR,2007/01/17
SRR1165703_2006-08-11-South_Africa,-28.48322,24.676997,lineage4.4.1,lineage4,0,0,4,0,1,1,0,0,0,1,1,MDR,2006/08/11
SRR1165704_2006-09-09-South_Africa,-28.48322,24.676997,lineage4.3.4,lineage4,0,0,2,0,0,1,0,0,0,1,0,MDR,2006/09/09
SRR1165705_2006-08-21-South_Africa,-28.48322,24.676997,lineage2.2.1,lineage2,0,0,1,0,0,0,0,0,0,1,0,RR,2006/08/21
SRR1165706_2006-10-13-South_Africa,-28.48322,24.676997,lineage4.4.1,lineage4,0,0,3,0,0,1,0,0,0,1,1,MDR,2006/10/13
SRR1165707_2007-08-08-South_Africa,-28.48322,24.676997,lineage4.1.1,lineage4,0,0,1,0,0,1,0,0,0,0,0,R1 ,2007/08/08
SRR1165710_2006-04-05-South_Africa,-28.48322,24.676997,lineage4.3,lineage4,0,0,4,0,1,1,0,0,0,1,1,MDR,2006/04/05
SRR1165711_2006-11-20-South_Africa,-28.48322,24.676997,lineage2.2.1,lineage2,0,0,1,0,0,1,0,0,0,0,0,R1 ,2006/11/20
SRR1165712_2006-09-01-South_Africa,-28.48322,24.676997,lineage2.2.2,lineage2,0,0,4,1,0,1,0,0,0,1,1,MDR,2006/09/01
SRR1165714_2006-08-07-South_Africa,-28.48322,24.676997,lineage4.1.1,lineage4,0,0,4,0,1,1,0,1,0,1,0,MDR,2006/08/07
SRR1165715_2006-08-07-South_Africa,-28.48322,24.676997,lineage4.8,lineage4,0,0,4,0,1,1,0,0,0,1,1,MDR,2006/08/07
SRR1165716_2006-08-14-South_Africa,-28.48322,24.676997,lineage4.3,lineage4,0,0,3,0,1,1,0,0,0,1,0,MDR,2006/08/14
SRR1165717_2006-06-28-South_Africa,-28.48322,24.676997,lineage4.3.4,lineage4,0,0,2,0,0,1,0,0,0,1,0,MDR,2006/06/28
SRR1165719_2006-10-06-South_Africa,-28.48322,24.676997,lineage4.8,lineage4,0,0,4,0,1,1,0,0,0,1,1,MDR,2006/10/06
SRR1165720_2006-06-14-South_Africa,-28.48322,24.676997,lineage4.4.1,lineage4,0,0,2,0,0,1,0,0,0,1,0,MDR,2006/06/14
SRR1165721_2006-09-12-South_Africa,-28.48322,24.676997,lineage4,lineage4,0,0,1,0,0,1,0,0,0,0,0,R1 ,2006/09/12
SRR1165722_2006-05-10-South_Africa,-28.48322,24.676997,lineage4.1.1,lineage4,0,0,1,0,0,1,0,0,0,0,0,R1 ,2006/05/10
SRR1165723_2006-03-17-South_Africa,-28.48322,24.676997,lineage4.3,lineage4,1,1,7,0,1,1,1,0,1,1,0,XDR,2006/03/17
SRR1167168_2007-08-16-South_Africa,-28.48322,24.676997,lineage2.2.2,lineage2,1,1,7,0,1,1,1,1,0,0,1,POLY,2007/08/16
SRR1167170_2007-10-10-South_Africa,-28.48322,24.676997,lineage2.2.2,lineage2,1,1,6,0,0,1,1,1,0,0,1,POLY,2007/10/10
SRR1167171_2007-08-27-South_Africa,-28.48322,24.676997,lineage2.2.2,lineage2,1,1,6,0,0,1,1,1,0,0,1,POLY,2007/08/27
SRR1167173_2006-02-15-South_Africa,-28.48322,24.676997,lineage2.2.1,lineage2,0,0,1,0,0,1,0,0,0,0,0,R1 ,2006/02/15
SRR1167175_2000-09-22-South_Africa,-28.48322,24.676997,lineage2.2.2,lineage2,1,1,6,0,0,1,1,1,0,0,1,POLY,2000/09/22
SRR1167179_2006-02-11-South_Africa,-28.48322,24.676997,lineage4.4.1,lineage4,0,0,3,0,0,1,0,0,0,1,1,MDR,2006/02/11
SRR1167183_2007-07-17-South_Africa,-28.48322,24.676997,lineage4,lineage4,0,0,1,0,0,1,0,0,0,0,0,R1 ,2007/07/17
SRR1167184_2007-08-27-South_Africa,-28.48322,24.676997,lineage2.2.2,lineage2,0,0,2,0,0,1,0,0,0,0,1,POLY,2007/08/27
SRR1167185_2006-10-31-South_Africa,-28.48322,24.676997,lineage4.3,lineage4,1,1,7,0,1,1,1,0,1,1,0,MDR,2006/10/31
SRR1167245_2006-03-30-South_Africa,-28.48322,24.676997,lineage2.2.1,lineage2,0,0,2,0,0,1,0,0,0,1,0,MDR,2006/03/30
SRR1167246_2007-09-11-South_Africa,-28.48322,24.676997,lineage2.2.2,lineage2,1,1,6,0,0,1,1,1,0,0,1,POLY,2007/09/11
SRR1167249_2006-06-14-South_Africa,-28.48322,24.676997,lineage2.2.2,lineage2,1,1,6,0,0,1,1,1,0,0,1,POLY,2006/06/14
SRR1167250_2006-09-13-South_Africa,-28.48322,24.676997,lineage4.3.3,lineage4,0,0,2,0,0,1,0,0,0,1,0,MDR,2006/09/13
SRR1167252_2006-03-03-South_Africa,-28.48322,24.676997,lineage3.1.1,lineage3,0,0,2,1,0,1,0,0,0,0,0,POLY,2006/03/03
SRR1167253_2007-08-16-South_Africa,-28.48322,24.676997,lineage2.2.2,lineage2,1,1,6,0,0,1,1,1,0,0,1,POLY,2007/08/16
SRR1167254_2006-06-14-South_Africa,-28.48322,24.676997,lineage4.4.1,lineage4,0,0,1,0,0,1,0,0,0,0,0,R1 ,2006/06/14
SRR1167260_2007-11-20-South_Africa,-28.48322,24.676997,lineage4.1.1,lineage4,1,1,6,0,1,1,0,1,0,1,0,PRE-XDR,2007/11/20
SRR1167262_2007-02-08-South_Africa,-28.48322,24.676997,lineage4.9,lineage4,0,0,0,0,0,0,0,0,0,0,0,Susceptible,2007/02/08
SRR1167264_2007-11-21-South_Africa,-28.48322,24.676997,lineage2.2.2,lineage2,0,0,3,0,0,1,0,1,0,0,1,POLY,2007/11/21
SRR1167265_2006-02-06-South_Africa,-28.48322,24.676997,lineage4.1.1,lineage4,0,0,1,0,0,1,0,0,0,0,0,R1 ,2006/02/06
SRR1167266_2006-05-11-South_Africa,-28.48322,24.676997,lineage4.1.1,lineage4,0,0,4,0,1,1,0,1,0,1,0,MDR,2006/05/11
SRR1167268_2007-08-27-South_Africa,-28.48322,24.676997,lineage2.2.2,lineage2,0,0,2,0,0,1,0,0,0,0,1,POLY,2007/08/27
SRR1167269_2006-02-17-South_Africa,-28.48322,24.676997,lineage4.8,lineage4,0,0,4,0,1,1,0,0,0,1,1,MDR,2006/02/17
SRR1167271_2007-09-20-South_Africa,-28.48322,24.676997,lineage4.1.1,lineage4,0,0,4,0,1,1,0,1,0,1,0,MDR,2007/09/20
SRR1167278_2006-08-04-South_Africa,-28.48322,24.676997,lineage4.8,lineage4,0,0,2,0,0,1,0,0,0,0,1,POLY,2006/08/04
SRR1167279_2006-07-28-South_Africa,-28.48322,24.676997,lineage4,lineage4,0,0,2,0,0,1,0,0,0,1,0,MDR,2006/07/28
SRR1167280_2007-08-27-South_Africa,-28.48322,24.676997,lineage2.2.2,lineage2,1,1,6,0,0,1,1,1,0,0,1,POLY,2007/08/27
SRR1167281_2006-04-20-South_Africa,-28.48322,24.676997,lineage4.1.1,lineage4,0,0,1,0,0,1,0,0,0,0,0,R1 ,2006/04/20
SRR1167282_2007-08-16-South_Africa,-28.48322,24.676997,lineage2,lineage2,1,1,6,0,0,1,1,1,0,0,1,POLY,2007/08/16
SRR1167283_2006-05-04-South_Africa,-28.48322,24.676997,lineage4.8,lineage4,0,0,2,0,0,1,0,0,0,0,1,POLY,2006/05/04
SRR1167285_2006-06-15-South_Africa,-28.48322,24.676997,lineage4.3.3,lineage4,0,0,2,0,0,1,0,0,0,1,0,MDR,2006/06/15
SRR1167287_2006-04-01-South_Africa,-28.48322,24.676997,lineage4.4.1,lineage4,0,0,3,0,0,1,0,0,0,1,1,MDR,2006/04/01
SRR1167290_2006-09-27-South_Africa,-28.48322,24.676997,lineage3.1.1,lineage3,0,0,3,1,0,1,0,0,0,1,0,MDR,2006/09/27
SRR1167292_2006-05-11-South_Africa,-28.48322,24.676997,lineage4.4.1,lineage4,0,0,4,0,1,1,0,0,0,1,1,MDR,2006/05/11
SRR1167293_2006-03-03-South_Africa,-28.48322,24.676997,lineage4.4.1,lineage4,0,0,4,0,1,1,0,0,0,1,1,MDR,2006/03/03
SRR1167300_2007-08-16-South_Africa,-28.48322,24.676997,lineage2.2.2,lineage2,1,1,7,0,1,1,1,1,0,0,1,PRE-XDR,2007/08/16
SRR1167301_2000-05-04-South_Africa,-28.48322,24.676997,lineage2.2.1,lineage2,0,0,4,0,1,1,0,1,0,1,0,MDR,2000/05/04
SRR1167302_2006-11-21-South_Africa,-28.48322,24.676997,lineage2.2.1,lineage2,1,1,7,0,1,1,1,1,0,1,0,PRE-XDR,2006/11/21
SRR1167303_2006-06-04-South_Africa,-28.48322,24.676997,lineage4.1.2,lineage4,0,0,1,0,0,1,0,0,0,0,0,R1 ,2006/06/04
SRR1167304_2006-03-23-South_Africa,-28.48322,24.676997,lineage4.4.1,lineage4,0,0,3,0,0,1,0,1,0,1,0,MDR,2006/03/23
SRR1167306_2007-08-20-South_Africa,-28.48322,24.676997,lineage2.2.2,lineage2,1,1,6,0,0,1,1,1,0,0,1,POLY,2007/08/20
SRR1167307_2007-02-08-South_Africa,-28.48322,24.676997,lineage4.1.1,lineage4,1,1,6,0,1,1,0,1,0,1,0,PRE-XDR,2007/02/08
SRR1167309_2006-11-16-South_Africa,-28.48322,24.676997,lineage4.1.1,lineage4,0,0,1,0,0,1,0,0,0,0,0,R1 ,2006/11/16
SRR1167312_2006-03-17-South_Africa,-28.48322,24.676997,lineage4.4.1,lineage4,0,0,3,0,0,1,0,0,0,1,1,MDR,2006/03/17
SRR1167314_2006-05-11-South_Africa,-28.48322,24.676997,lineage4.4.1,lineage4,0,0,1,0,0,1,0,0,0,0,0,R1 ,2006/05/11
SRR1167317_2007-08-27-South_Africa,-28.48322,24.676997,lineage2.2.2,lineage2,1,1,6,0,0,1,1,1,0,0,1,POLY,2007/08/27
SRR1167318_2005-08-10-South_Africa,-28.48322,24.676997,lineage4.3.2,lineage4,0,0,2,1,0,1,0,0,0,0,0,POLY,2005/08/10
SRR1167322_2006-08-24-South_Africa,-28.48322,24.676997,lineage2.2.1,lineage2,0,0,2,0,0,1,0,0,0,1,0,MDR,2006/08/24
SRR1167324_2006-05-11-South_Africa,-28.48322,24.676997,lineage4.4.1,lineage4,0,0,3,0,0,1,0,1,0,1,0,MDR,2006/05/11
SRR1167327_2006-08-25-South_Africa,-28.48322,24.676997,lineage2.2.1,lineage2,0,0,2,0,0,1,0,0,0,1,0,MDR,2006/08/25
SRR1167331_2006-05-29-South_Africa,-28.48322,24.676997,lineage4.3,lineage4,1,1,6,0,1,1,1,0,0,1,0,PRE-XDR,2006/05/29
SRR1167332_2006-10-27-South_Africa,-28.48322,24.676997,lineage2.2.1,lineage2,0,0,2,0,0,0,0,0,0,1,1,POLY,2006/10/27
SRR1167333_2006-06-15-South_Africa,-28.48322,24.676997,lineage4.1.1,lineage4,0,0,4,0,1,1,0,1,0,1,0,MDR,2006/06/15
SRR1167334_2006-05-11-South_Africa,-28.48322,24.676997,lineage4.4.1,lineage4,0,0,3,0,0,1,0,0,0,1,1,MDR,2006/05/11
SRR1167335_2007-03-27-South_Africa,-28.48322,24.676997,lineage4.3,lineage4,0,0,3,0,1,1,0,0,0,1,0,MDR,2007/03/27
SRR1167336_2006-02-17-South_Africa,-28.48322,24.676997,lineage4.3.4,lineage4,0,0,2,0,1,1,0,0,0,0,0,POLY,2006/02/17
SRR1167337_2006-10-31-South_Africa,-28.48322,24.676997,lineage4.8,lineage4,0,0,2,0,0,1,0,0,0,0,1,POLY,2006/10/31
SRR1167338_2006-09-22-South_Africa,-28.48322,24.676997,lineage4.1.1,lineage4,0,0,4,0,1,1,0,1,0,1,0,MDR,2006/09/22
SRR1167339_2006-10-11-South_Africa,-28.48322,24.676997,lineage4.4.1,lineage4,0,0,4,0,1,1,0,0,0,1,1,MDR,2006/10/11
SRR1167341_2006-02-17-South_Africa,-28.48322,24.676997,lineage4.3,lineage4,1,1,6,0,0,1,1,0,1,1,0,XDR,2006/02/17
SRR1167342_2006-04-05-South_Africa,-28.48322,24.676997,lineage4.4.1,lineage4,0,0,3,0,0,1,0,1,0,1,0,MDR,2006/04/05
SRR1167343_2006-10-13-South_Africa,-28.48322,24.676997,lineage4.8,lineage4,0,0,3,0,1,1,0,0,0,0,1,POLY,2006/10/13
SRR1167344_2006-06-05-South_Africa,-28.48322,24.676997,lineage4.4.1,lineage4,0,0,3,0,0,1,0,1,0,1,0,MDR,2006/06/05
SRR1167345_2006-05-05-South_Africa,-28.48322,24.676997,lineage4.4.1,lineage4,1,1,6,0,0,1,1,1,0,1,0,PRE-XDR,2006/05/05
SRR1167346_2006-08-18-South_Africa,-28.48322,24.676997,lineage4.8,lineage4,0,0,3,0,1,1,0,0,0,0,1,POLY,2006/08/18
SRR1167347_2006-03-03-South_Africa,-28.48322,24.676997,lineage4.8,lineage4,0,0,2,0,0,1,0,0,0,0,1,POLY,2006/03/03
SRR1167348_2006-09-18-South_Africa,-28.48322,24.676997,lineage4.3.4,lineage4,0,0,3,0,0,1,0,0,0,1,1,MDR,2006/09/18
SRR1167349_2006-11-13-South_Africa,-28.48322,24.676997,lineage4.8,lineage4,0,0,3,0,1,1,0,0,0,0,1,POLY,2006/11/13
SRR1167351_2007-04-20-South_Africa,-28.48322,24.676997,lineage3.1.1,lineage3,0,0,3,1,0,1,0,0,0,1,0,MDR,2007/04/20
SRR1167352_2006-07-10-South_Africa,-28.48322,24.676997,lineage4.4.1,lineage4,0,0,3,0,1,1,0,0,0,1,0,MDR,2006/07/10
SRR1167353_2006-10-25-South_Africa,-28.48322,24.676997,lineage4.3.4,lineage4,0,0,3,0,0,1,0,0,0,1,1,MDR,2006/10/25
SRR1167354_2007-01-17-South_Africa,-28.48322,24.676997,lineage4.4.1,lineage4,0,0,3,0,0,1,0,0,0,1,1,MDR,2007/01/17
SRR1167357_2006-07-14-South_Africa,-28.48322,24.676997,lineage4.4.1,lineage4,0,0,3,0,0,1,0,0,0,1,1,MDR,2006/07/14
SRR1167358_2006-05-10-South_Africa,-28.48322,24.676997,lineage4.1.1,lineage4,0,0,1,0,0,1,0,0,0,0,0,R1 ,2006/05/10
SRR1167359_2006-07-28-South_Africa,-28.48322,24.676997,lineage4.3,lineage4,1,1,6,0,1,1,1,0,0,1,0,PRE-XDR,2006/07/28
SRR1167360_2006-05-24-South_Africa,-28.48322,24.676997,lineage4.3,lineage4,1,1,7,0,1,1,1,0,1,1,0,XDR,2006/05/24
SRR1167361_2006-08-11-South_Africa,-28.48322,24.676997,lineage4.4.1,lineage4,0,0,4,0,1,1,0,0,0,1,1,MDR,2006/08/11
SRR1167362_2006-10-27-South_Africa,-28.48322,24.676997,lineage4.3,lineage4,0,0,1,0,0,0,0,0,0,1,0,RR,2006/10/27
SRR1167365_2006-03-30-South_Africa,-28.48322,24.676997,lineage4,lineage4,0,0,1,0,0,1,0,0,0,0,0,R1 ,2006/03/30
SRR1167366_2006-08-11-South_Africa,-28.48322,24.676997,lineage4.1.1,lineage4,0,0,4,0,1,1,0,1,0,1,0,MDR,2006/08/11
SRR1167367_2006-09-09-South_Africa,-28.48322,24.676997,lineage4.3.4,lineage4,0,0,2,0,0,1,0,0,0,1,0,MDR,2006/09/09
SRR1167368_2006-08-25-South_Africa,-28.48322,24.676997,lineage4.1.1,lineage4,0,0,4,0,1,1,0,1,0,1,0,MDR,2006/08/25
SRR1167369_2006-06-12-South_Africa,-28.48322,24.676997,lineage4.1.1,lineage4,0,0,2,0,0,1,0,0,0,1,0,MDR,2006/06/12
SRR1167370_2006-08-16-South_Africa,-28.48322,24.676997,lineage3.1.1,lineage3,0,0,2,1,0,1,0,0,0,0,0,POLY,2006/08/16
SRR1167371_2007-01-05-South_Africa,-28.48322,24.676997,lineage4.3,lineage4,0,0,1,0,0,0,0,0,0,1,0,RR,2007/01/05
SRR1167372_2006-10-25-South_Africa,-28.48322,24.676997,lineage2.2.1,lineage2,0,0,1,0,1,0,0,0,0,0,0,R1 ,2006/10/25
SRR1167373_2006-08-14-South_Africa,-28.48322,24.676997,lineage4.3,lineage4,0,0,3,0,1,1,0,0,0,1,0,MDR,2006/08/14
SRR1167374_2006-05-17-South_Africa,-28.48322,24.676997,lineage3.1.1,lineage3,0,0,2,1,0,1,0,0,0,0,0,POLY,2006/05/17
SRR1167375_2006-08-16-South_Africa,-28.48322,24.676997,lineage4.8,lineage4,0,0,2,0,0,1,0,0,0,0,1,POLY,2006/08/16
SRR1167376_2006-04-07-South_Africa,-28.48322,24.676997,lineage4.4.1,lineage4,0,0,3,0,0,1,0,1,0,1,0,MDR,2006/04/07
SRR1167378_2006-06-09-South_Africa,-28.48322,24.676997,lineage4.3,lineage4,0,0,3,0,1,1,0,0,0,1,0,MDR,2006/06/09
SRR1167379_2006-09-01-South_Africa,-28.48322,24.676997,lineage2.2.1,lineage2,0,0,1,0,0,0,0,0,0,1,0,RR,2006/09/01
SRR1167380_2006-08-01-South_Africa,-28.48322,24.676997,lineage4.3,lineage4,1,1,6,0,1,1,1,0,0,1,0,PRE-XDR,2006/08/01
SRR1167381_2006-07-28-South_Africa,-28.48322,24.676997,lineage4.8,lineage4,0,0,2,0,0,1,0,0,0,0,1,POLY,2006/07/28
SRR1167382_2007-03-10-South_Africa,-28.48322,24.676997,lineage2.2.1,lineage2,0,0,0,0,0,0,0,0,0,0,0,Susceptible,2007/03/10
SRR1167383_2006-10-30-South_Africa,-28.48322,24.676997,lineage2.2.1,lineage2,0,0,0,0,0,0,0,0,0,0,0,Susceptible,2006/10/30
SRR1167385_2006-06-05-South_Africa,-28.48322,24.676997,lineage4.4.1,lineage4,0,0,3,0,0,1,0,0,0,1,1,MDR,2006/06/05
SRR1167386_2006-08-07-South_Africa,-28.48322,24.676997,lineage4,lineage4,0,0,4,0,1,1,0,0,0,1,1,MDR,2006/08/07
SRR1167387_2006-06-24-South_Africa,-28.48322,24.676997,lineage4.3,lineage4,0,0,4,0,1,1,0,0,0,1,1,MDR,2006/06/24
SRR1167388_2006-08-04-South_Africa,-28.48322,24.676997,lineage2.2.1,lineage2,0,0,1,0,0,0,0,0,0,1,0,RR,2006/08/04
SRR1167389_2006-08-25-South_Africa,-28.48322,24.676997,lineage3.1.1,lineage3,0,0,3,1,0,1,0,0,0,1,0,MDR,2006/08/25
SRR1167390_2006-10-03-South_Africa,-28.48322,24.676997,lineage4.4.1,lineage4,0,0,3,0,0,1,0,0,0,1,1,MDR,2006/10/03
SRR1167391_2006-07-12-South_Africa,-28.48322,24.676997,lineage4.4.1,lineage4,0,0,2,0,0,1,0,0,0,1,0,MDR,2006/07/12
SRR1167392_2006-10-13-South_Africa,-28.48322,24.676997,lineage2.2.1,lineage2,0,0,1,0,0,1,0,0,0,0,0,R1 ,2006/10/13
SRR1167393_2006-05-15-South_Africa,-28.48322,24.676997,lineage4.4.1,lineage4,0,0,3,0,0,1,0,0,0,1,1,MDR,2006/05/15
SRR1168954_2007-04-20-South_Africa,-28.48322,24.676997,lineage3.1.1,lineage3,0,0,3,1,0,1,0,0,0,1,0,MDR,2007/04/20
SRR1168964_2006-06-05-South_Africa,-28.48322,24.676997,lineage4.4.1,lineage4,0,0,3,0,0,1,0,0,0,1,1,MDR,2006/06/05
SRR1168971_2006-07-10-South_Africa,-28.48322,24.676997,lineage4.4.1,lineage4,0,0,3,0,1,1,0,0,0,1,0,MDR,2006/07/10
SRR1169059_2006-05-15-South_Africa,-28.48322,24.676997,lineage4.4.1,lineage4,0,0,3,0,0,1,0,0,0,1,1,MDR,2006/05/15
SRR1169081_2006-08-18-South_Africa,-28.48322,24.676997,lineage4.8,lineage4,0,0,4,0,1,1,0,0,0,1,1,MDR,2006/08/18
SRR1169123_2006-08-04-South_Africa,-28.48322,24.676997,lineage2.2.2,lineage2,0,0,4,1,0,1,0,0,0,1,1,MDR,2006/08/04
SRR1169125_2006-10-31-South_Africa,-28.48322,24.676997,lineage4.8,lineage4,0,0,2,0,0,1,0,0,0,0,1,POLY,2006/10/31
SRR1169131_2006-06-24-South_Africa,-28.48322,24.676997,lineage4.3.3,lineage4,0,0,4,0,1,1,0,0,0,1,1,MDR,2006/06/24
SRR1169134_2007-01-05-South_Africa,-28.48322,24.676997,lineage4.3.3,lineage4,0,0,1,0,0,0,0,0,0,1,0,RR,2007/01/05
SRR1169145_2006-06-12-South_Africa,-28.48322,24.676997,lineage4.1.1,lineage4,0,0,2,0,0,1,0,0,0,1,0,MDR,2006/06/12
SRR1169147_2006-08-01-South_Africa,-28.48322,24.676997,lineage4.3.3,lineage4,1,1,6,0,1,1,1,0,0,1,0,PRE-XDR,2006/08/01
SRR1169148_2006-04-05-South_Africa,-28.48322,24.676997,lineage4.4.1,lineage4,0,0,3,0,0,1,0,1,0,1,0,MDR,2006/04/05
SRR1169149_2006-10-06-South_Africa,-28.48322,24.676997,lineage4.8,lineage4,0,0,4,0,1,1,0,0,0,1,1,MDR,2006/10/06
SRR1169150_2006-04-07-South_Africa,-28.48322,24.676997,lineage4.4.1,lineage4,0,0,3,0,0,1,0,1,0,1,0,MDR,2006/04/07
SRR1169155_2006-05-24-South_Africa,-28.48322,24.676997,lineage4.3.3,lineage4,1,1,6,0,1,1,1,0,1,0,0,PRE-XDR,2006/05/24
SRR1169156_2006-03-30-South_Africa,-28.48322,24.676997,lineage4,lineage4,0,0,1,0,0,1,0,0,0,0,0,R1 ,2006/03/30
SRR1169157_2006-02-17-South_Africa,-28.48322,24.676997,lineage4.3.4,lineage4,0,0,2,0,1,1,0,0,0,0,0,POLY,2006/02/17
